number,name,x,y,z
54940,五连,119.1999969,35.75,154.1999969
54943,胶南,120,35.88330078,10.10000038
54945,日照,119.5333328,35.43333435,36.90000153
54952,朝连岛,120.8499985,35.88333511,44.5
58002,曹县,115.5500031,34.81669998,50
58003,成武,115.8830032,34.95000076,45.09999847
58011,单县,116.0670013,34.79999924,44.29999924
58020,微山,117.1330032,34.84999847,40.5
58021,薛城,117.25,34.78329849,45.5
58022,峄城,117.8000031,34.76670074,48.79999924
58024,枣庄,117.5830002,34.86669922,74.80000305
58025,台儿庄,117.7330017,34.56669998,32.29999924
58030,苍山,118.0999985,34.90000153,50.29999924
58032,临沭,118.6500015,34.93330002,62.70000076
58034,郯城,118.3669968,34.61669922,38.40000153
53478,右玉,112.4499969,40,1345.800049
53486,阳高,113.7669983,40.36669922,1050.800049
53487,大同,113.3333359,40.09999847,1067.199951
53488,大同县,113.5830002,40.03329849,1035.400024
53490,天镇,114.0500031,40.43330002,1015.599976
53564,河曲,111.1500015,39.38333511,861.5
53565,偏关,111.5,39.43330002,1050.300049
53567,府谷,111.0830002,37.03329849,980.7000122
53573,左云,112.6999969,40,1337.099976
53574,平鲁,112.2669983,39.51670074,1407.800049
53575,神池,112.1829987,39.08330154,1531.699951
53576,山阴,112.8170013,39.5,1046.099976
53577,宁武,112.3000031,39,1436.800049
53578,朔州,112.4329987,39.29999924,1092.400024
53579,代县,112.9000015,39.01670074,861.2999878
53580,怀仁,113.0999985,39.81669998,1045.699951
53582,浑源,113.6829987,39.71670151,1093.099976
53584,应县,113.1669998,39.56669998,1001.900024
53585,繁峙,113.2669983,39.16669846,934.2000122
53588,五台山,113.5166702,38.95000076,2208.300049
53590,广灵,114.2669983,39.75,979.2000122
53594,灵邱,114.1829987,39.45000076,940.4000244
53659,临县,111,37.96670151,1164.099976
53660,保德,111.0830002,39.01670074,893.5
53662,岢岚,111.5830002,38.71670151,1393.699951
53663,五寨,111.8166656,38.91666794,1401
53664,兴县,111.1333313,38.46666718,1012.599976
53665,岚县,111.6500015,38.28329849,1183.699951
53666,静乐,111.9329987,38.34999847,1213.400024
53669,娄烦,111.7829971,38.06669998,1171.400024
53673,原平,112.7166672,38.73333359,828.2000122
53674,忻州,112.6999969,38.41669846,799
53676,定囊,112.9830017,38.5,760.4000244
53677,太原北郊,112.4830017,37.93330002,807.7000122
53678,阳县,112.6669998,38.06669998,898.2000122
53679,太原南郊,112.5500031,37.73329926,776.5999756
53681,五台县豆村,113.3669968,38.83330154,1097.099976
53685,孟县,113.4169998,38.06669998,953.7999878
53687,平定,113.6330032,37.78329849,752.0999756
53753,柳林,110.8830032,37.43330002,815.5
53759,石楼,110.8330002,36.98329926,110.5
53760,方山,111.2330017,37.88330078,1212
53763,太原古交区,112.1669998,37.91669846,1004.799988
53764,离石,111.0999985,37.5,950.7999878
53767,中阳,111.1669998,37.33330154,1212.199951
53768,孝义,111.75,37.15000153,770.7000122
53769,汾阳,111.7829971,37.25,748.9000244
53770,祁县,112.3499985,37.34999847,769.4000244
53771,文水,112.0500031,37.45000076,761.5999756
53772,太原,112.5500031,37.78333282,778.2999878
53774,清徐,112.3330002,37.61669922,774.5999756
53775,太谷,112.5329971,37.43330002,782.5999756
53776,榆次,112.7669983,37.68330002,831.4000244
53777,交城,112.1500015,37.53329849,760.2000122
53778,平遥,112.2170029,37.18330002,768
53780,寿阳,113.1669998,37.90000153,1061.599976
53782,阳泉,113.5500031,37.84999847,741.9000244
53783,昔阳,113.6999969,37.59999847,876.5
53786,左权,113.3669968,37.08330154,1132.5
53787,榆社,112.9833298,37.06666565,1041.400024
53788,和顺,113.5670013,37.33330154,1267
53852,永和,110.6330032,36.76670074,917.5
53853,隰县,110.9499969,36.70000076,1052.699951
53856,大宁,110.75,36.46670151,845.5
53859,吉县,110.6829987,36.09999847,954.0999756
53860,交口,111.1669998,36.98329926,1407.199951
53861,囊汾,111.4169998,35.88330078,427.6000061
53862,灵石,111.8000031,36.84999847,812.2999878
53863,介休,111.9166641,37.03333282,743.9000244
53864,蒲县,111.0999985,36.40000153,1039.900024
53865,汾西,111.5500031,36.65000153,1012.5
53866,洪洞,111.6669998,36.23329926,464.1000061
53868,临汾,111.5,36.06666565,449.5
53869,霍州,111.7170029,36.58330154,568
53871,武乡,112.8499985,36.83330154,965.5
53872,沁县,112.6829987,36.76670074,962
53873,长子,112.8669968,36.11669922,951.0999756
53874,古县,111.9169998,36.26670074,663.5999756
53875,沁源,112.3499985,36.51670074,1001.099976
53877,安泽,112.25,36.16669846,858
53878,黎城,113.3830032,36.51670074,113.2300034
53879,屯留,112.8830032,36.31669998,953.2000122
53880,潞城,113.2330017,36.33330154,948.7000122
53882,长治,113.0666656,36.04999924,991.7999878
53884,襄垣,113.0329971,36.51670074,879.0999756
53885,壶关,113.1999969,36.13330078,1031
53887,晋东南,113.1166687,36.20000076,926.5
53888,平顺,113.4329987,36.20000076,1088.199951
53953,乡宁,110.8499985,35.96670151,964.0999756
53954,稽山,110.9499969,35.58330154,390.5
53956,万荣,110.8330002,35.40000153,589.5999756
53957,河津,110.7170029,35.61669922,459.5
53958,临猗,110.7170029,35.15000153,407.7000122
53959,运城,111.0500031,35.04999924,365
53961,曲沃,111.4830017,35.65000153,473.2999878
53962,翼城,111.6999969,35.73329926,585.2999878
53963,侯马,111.3666687,35.65000153,433.7999878
53964,新绛,111.2170029,35.61669922,431.7999878
53965,绛县,111.5670013,35.51670074,761.9000244
53966,浮山,111.8330002,35.98329926,818.0999756
53967,闻喜,111.1999969,35.33330154,469.7999878
53968,垣曲,111.8000031,35.16669846,484.8999939
53970,沁水,112.1829987,35.70000076,903.7000122
53973,高平,112.9169998,35.78329849,834.7000122
53975,阳城,112.4000015,35.48333359,659.5
53976,晋城,112.8330002,35.51670074,743.5
53981,陵川,113.2669983,35.78329849,1312.300049
57052,永济,110.4499969,34.88330078,355
57053,芮城,110.7170029,34.70000076,507.1000061
57060,夏县,111.2330017,35.16669846,404.2000122
57061,平陆,111.1999969,34.84999847,443.5
53646,榆林,109.7833328,38.26666641,1157
53651,神木,110.4329987,38.81669998,941.0999756
53658,佳县,110.4830017,38.03329849,895.4000244
53725,定边,107.5833359,37.58333206,1360.300049
53735,靖边,108.8000031,37.61669922,1336.900024
53738,吴旗,108.1666641,36.91666794,1331.400024
53740,横山,109.2333298,37.93333435,1111
53748,子长,109.6999969,37.18330002,1065.900024
53750,米脂,110.1669998,37.76670074,872.9000244
53751,子洲,110.0500031,37.59999847,896
53754,绥德,110.2166672,37.5,929.7000122
53756,吴堡,110.7170029,37.51670074,746.4000244
53757,清涧,110.1169968,37.11669922,938.7999878
53832,志丹,108.7669983,36.76670074,1218.900024
53841,安塞,109.3170013,36.88330078,1068.800049
53845,延安,109.5,36.59999847,958.5
53848,甘泉,109.3499985,36.26670074,1006.299988
53850,延川,110.1829987,36.88330078,801.2999878
53854,延长,110.0670013,36.58330154,805.4000244
53857,宜川,110.1829987,36.06669998,840.5
53929,长武,107.8000031,35.20000076,1206.5
53931,富县,109.3830032,36,921.2999878
53938,旬邑,108.3000031,35.16669846,1277.900024
53941,白水,109.5830002,35.18330002,805.4000244
53942,洛川,109.5,35.81666565,1159.800049
53944,黄陵,109.3170013,35.54999924,1082.199951
53945,宜君,109.0670013,35.43330002,1394.400024
53946,黄龙,109.8170013,35.59999847,1088.5
53947,铜川,109.0666656,35.08333206,978.9000244
53948,蒲城,109.5830002,34.95000076,499.8999939
53949,澄城,109.9169998,35.18330002,680.0999756
53950,合阳,110.1500015,35.23329926,710.0999756
53955,韩城,110.4499969,35.46670151,458.7999878
57003,陇县,106.8330002,34.90000153,925.0999756
57016,宝鸡,107.1333313,34.34999847,612.4000244
57020,宝鸡县,107.4000015,34.36669922,563.7000122
57021,千阳,107.1330032,34.65000153,746.4000244
57022,麟游,107.7829971,34.68330002,1065.699951
57023,彬县,108.0999985,35.03329849,841.2999878
57024,歧山,107.6500015,34.45000076,671.0999756
57025,凤翔,107.3833313,34.51666641,782.5999756
57026,扶风,107.9000015,34.40000153,583.7000122
57027,眉县,107.7330017,34.26670074,518.4000244
57028,太白,107.3170013,34.03329849,1543.699951
57029,礼泉,108.4830017,34.5,544.4000244
57030,永寿,108.1500015,34.70000076,998.7000122
57031,淳化,108.5500031,34.81669998,1013.5
57032,周至,108.1999969,34.09999847,434
57033,泾阳,108.8170013,34.54999924,428.2999878
57034,武功,108.2166672,34.25,447.7999878
57035,乾县,108.2330017,34.54999924,636.7000122
57036,西安,108.9333344,34.29999924,397.5
57037,耀州(耀县),108.9833298,34.93333435,710
57038,兴平,108.2829971,34.28329849,411.5
57039,长安,108.9169998,34.15000153,439.1000061
57040,高陵,109.0830002,34.51670074,378.8999939
57041,三原,108.7829971,34.59999847,422.6000061
57042,富平,109.1829987,34.78329849,473.2000122
57043,大荔,109.9329987,34.86669922,368.8999939
57044,临潼,109.2330017,34.40000153,424.7999878
57045,渭南,109.4830017,34.51670074,349.3999939
57046,华山,110.0833359,34.48333359,2064.899902
57047,兰田,109.3170013,34.16669846,541.5
57048,咸阳,108.7170029,34.40000153,472.7999878
57049,华县,109.7330017,34.51670074,342.2999878
57055,华阴,110.0830002,34.54999924,352.2999878
57106,略阳,106.1500015,33.31666565,794.2000122
57113,凤县,106.5999985,33.95000076,1006.900024
57119,勉县,106.6999969,33.16669846,548
57124,留坝,106.9329987,33.63330078,1031.599976
57126,洋县,107.5500031,33.21670151,469.8999939
57127,汉中,107.0333328,33.06666565,509.5
57128,城固,107.3330002,33.16669846,487
57129,西乡,107.7170029,32.98329926,447.5
57131,泾河,108.9666672,34.43333435,410
57132,户县,108.6169968,34.11669922,415
57134,佛坪,107.9833298,33.51666641,827.2000122
57137,宁陕,108.3170013,33.31669998,900
57140,柞水,109.1169968,33.66669846,800
57143,商州,109.9666672,33.86666489,742.2000122
57144,镇安,109.1500015,33.43333435,693.7000122
57153,丹凤,110.3000031,33.70000076,613.2000122
57154,商南,110.9000015,33.53329849,523.7999878
57155,山阳,109.8669968,33.54999924,661
57211,宁强,106.25,32.83330154,855.2000122
57213,南郑,106.9329987,33,537.5
57231,紫阳,108.5329971,32.53329849,505.8999939
57232,石泉,108.2666702,33.04999924,484.8999939
57233,汉阴,108.5,32.90000153,413
57238,镇巴,107.8669968,32.5,694.2999878
57242,旬阳,109.3669968,32.84999847,441.1000061
57245,安康,109.0333328,32.71666718,290.7999878
57247,岚皋,108.9000015,32.31669998,550
57248,平利,109.3330002,32.40000153,568.9000244
57254,白河,110.1169968,32.81669998,324.3999939
57343,镇坪,109.5329971,31.89999962,994.5
58361,上海县,121.3830032,31.11669922,9.100000381
58362,宝山,121.4499969,31.39999962,5.5
58364,川沙,121.6999969,31.20000076,8.800000191
58365,嘉定,121.25,31.38330078,8.199999809
58366,崇明,121.4000015,31.63333321,5
58367,龙华,121.4333344,31.16666603,2.799999952
58369,南汇,121.7669983,31.04999924,8.699999809
58370,浦东,121.5333328,31.23333359,4
58460,金山,121.1669998,30.89999962,8.600000381
58461,青浦,121.1169968,31.14999962,7.599999905
58462,松江,121.25,31,8.5
58463,奉贤,121.4499969,30.93330002,9.300000191
52862,大通,101.6829987,26.95000076,2450
56038,石渠,98.09999847,32.98333359,4200
56079,若尔盖,102.9666672,33.58333206,3439.600098
56097,南坪,104.2330017,33.26670074,1407.099976
56132,石渠洛须,98,30.46666718,8242.099609
56144,德格,98.58333588,31.79999924,3184
56146,甘孜,100,31.61666679,-3393.5
56147,白玉,98.83329773,31.2166996,3261
56152,色达,100.3333359,32.28333282,-3893.899902
56158,炉霍,100.6669998,31.39999962,3250
56164,壤塘,100.9830017,32.26670074,3286.600098
56167,道孚,101.1166687,30.98333359,2957.199951
56168,金川,102.0670013,31.48329926,2170.699951
56171,阿坝,101.6999969,32.90000153,3275.100098
56172,马尔康,102.2333298,31.89999962,2664.399902
56173,红原,102.5500031,32.79999924,3491.600098
56178,小金,102.3499985,31,2369.199951
56180,茂县,103.8499985,31.68330002,1591.599976
56181,崇庆,103.6669998,30.63330078,534.2000122
56182,松潘,103.5666656,32.65000153,2850.699951
56183,汶川,103.5830002,31.4666996,1326.599976
56184,理县,103.1669998,31.43330002,1885.699951
56185,黑水,102.9830017,32.08330154,2400.5
56186,绵竹,104.1669998,31.33329964,589.2999878
56187,温江,103.8333359,30.70000076,539.2999878
56188,都江堰,103.6666641,30.98333359,706.7000122
56189,彭县,103.9329987,30.98329926,583.2999878
56190,安县,104.4169998,31.64999962,599.7000122
56191,罗江,104.4833298,31.31666756,5247
56193,平武,104.5166702,32.41666794,893.2000122
56194,北川,104.4670029,31.83329964,638.7999878
56195,江油,104.7330017,31.7833004,531.7999878
56196,绵阳,104.7333298,31.45000076,522.7000122
56197,什邡,104.1829987,31.13330078,534.5
56198,德阳,104.3830032,31.14999962,500.7000122
56199,中江,104.6829987,31.0333004,425.1000061
56247,巴塘,99.09999847,30,2589.199951
56251,新龙,100.3166656,30.93333244,-3000
56257,理塘,100.2666702,30,3948.899902
56263,丹巴,101.8830032,30.88330078,1948.099976
56265,乾宁,101.4833298,30.48333359,3449
56267,雅江,101.0169983,30.0333004,2598.699951
56272,郫县,103.8830032,30.81669998,560.5999756
56273,宝兴,102.8170013,30.38330078,1011.099976
56276,新津,103.8000031,30.43330002,461.7999878
56278,天全,102.7669983,30.06669998,756.7000122
56279,芦山,102.9329987,30.14999962,684.5999756
56280,名山,103.1169968,30.08329964,692.5
56281,浦江,103.5169983,30.20000076,505.8999939
56284,邛崃,103.4830017,30.41670036,502.8999939
56285,大邑,103.5169983,30.60000038,525.2999878
56286,龙泉驿,104.25,30.54999924,514.9000244
56287,雅安,103,29.98333359,627.5999756
56288,双流,103.9169998,30.58329964,495.7999878
56290,新都,104.1500015,30.83329964,496.7999878
56291,广汉,104.2829971,30.9666996,474.8999939
56294,成都,104.0166702,30.66666603,506.1000061
56295,简阳,104.5500031,30.38330078,448.2000122
56296,金堂,104.4329987,30.85000038,449
56297,仁寿,104.1500015,30.01670074,437.1000061
56298,资阳,104.6500015,30.11666679,357
56357,稻城,100.3000031,29.04999924,-3727.699951
56371,泸定,102.2330017,29.91670036,1322.099976
56373,荣经,102.8499985,29.7833004,763.7000122
56374,康定,101.9666672,30.04999924,2615.699951
56376,汉源,102.6833344,29.35000038,795.9000244
56378,石棉,102.3499985,29.23329926,875.0999756
56380,洪雅,103.3669968,29.91670036,463
56381,丹棱,103.5169983,30.01670074,497
56382,夹江,103.5999985,29.73329926,408
56383,青神,103.8330002,29.83329964,394.7000122
56384,峨眉,103.4830017,29.60000038,447.2999878
56385,峨眉山,103.3333359,29.51666641,-3047.399902
56386,乐山,103.75,29.56666756,424.2000122
56387,峨边,103.2669983,29.23329926,639.5
56389,犍为,103.9499969,29.25,388.7999878
56390,井研,104.0670013,29.66670036,419.1000061
56391,眉山,103.8170013,30.04999924,411.7000122
56393,资中,104.8499985,29.76670074,366.8999939
56394,荣县,104.4329987,29.45000076,382.1000061
56395,威远,104.6669998,29.51670074,352.5
56396,自贡,104.7669983,29.35000038,357
56399,富顺,104.9833298,29.18333244,3062
56441,得荣,99.28333282,28.71666718,7422.899902
56443,乡城,99.80000305,28.93330002,2841.699951
56459,木里,101.2666702,27.93333244,2426.5
56462,九龙,101.5,29,-2987.300049
56473,甘洛,102.7669983,28.95000076,1061.099976
56474,冕宁,102.1669998,28.54999924,1777.900024
56475,越西,102.5166702,28.64999962,1659.5
56478,喜德,102.4329987,28.29999924,1850.300049
56479,昭觉,102.8499985,28,2132.399902
56480,马边,103.5500031,28.83329964,542
56485,雷波,103.5833359,28.26666641,1255.800049
56487,美姑,103.1330032,28.33329964,2082.800049
56490,沐川,103.9000015,28.95000076,397.3999939
56491,宜宾县,104.5500031,28.70000076,286
56492,宜宾,104.5999985,28.79999924,340.7999878
56493,南溪,104.9670029,28.85000038,294
56494,屏山,104.1500015,28.64999962,99.98999786
56495,宜宾农试站,104.5500031,28.70000076,286
56496,兴文,105.2330017,28.31669998,353.7000122
56498,筠连,104.5169983,28.16670036,456.6000061
56499,珙县,104.7829971,28.38330078,368.1000061
56565,盐源,101.5166702,27.43333244,-2545
56569,德昌,102.1829987,27.41670036,1383.5
56571,凉山(西昌),102.2666702,27.89999962,1590.900024
56575,普格,102.5500031,27.36669922,1433
56578,宁南,102.75,27.06669998,2461.199951
56580,布拖,102.8000031,27.71666718,24600
56584,金阳,103.25,27.70000076,1452.800049
56592,高县,104.5169983,28.43330002,358.2000122
56593,长宁,104.9169998,28.58329964,275.5
56665,盐边,101.5329971,26.91670036,1160.400024
56666,攀枝花,101.7166672,26.58333397,1190.099976
56670,米易,102.1169968,26.89999962,1105.800049
56671,会理,102.25,26.64999962,1787.300049
56674,仁和,101.7333298,26.5,1108
56675,会东,102.5830002,26.64999962,1700
57204,青川,105.2330017,32.58330154,820.7999878
57206,广元,105.8499985,32.43333435,513.7999878
57208,剑阁,105.4670029,32.01670074,535.4000244
57216,南江,106.8330002,32.34999847,578.9000244
57217,旺苍,106.2829971,32.23329926,485.2999878
57237,万源,108.0333328,32.06666565,674
57303,苍溪,105.9169998,31.73329926,460.7000122
57304,梓潼,105.1500015,31.64999962,485.3999939
57306,阆中,105.9666672,31.58333397,382.6000061
57307,三台,105.0830002,31.10000038,379
57308,盐亭,105.3830032,31.2166996,421.7000122
57309,西充,105.8830032,30.98329926,362.3999939
57313,巴中(巴州),106.7666702,31.86666679,417.7000122
57314,南部,106.0500031,31.35000038,364.3999939
57315,仪陇,106.4000015,31.5333004,658.2000122
57317,篷安,106.4169998,31.0333004,323.5
57318,营山,106.5500031,31.06669998,337
57320,通江,107.2330017,31.93330002,404.7000122
57324,平昌,107.0999985,31.56669998,377.2999878
57326,宣汉,107.7170029,31.36669922,385.2000122
57328,达县,107.5,31.20000076,344.8999939
57329,开江,107.8499985,31.08329964,452.3999939
57401,射洪,105.3830032,30.86669922,332.3999939
57402,篷溪,105.6999969,30.76670074,395.2999878
57405,遂宁,105.5500031,30.5,355
57407,乐至,105.0329971,30.2833004,461.6000061
57408,安岳,105.3499985,30.11669922,335.6000061
57411,南充高坪区,106.0999985,30.78333282,309.7000122
57413,渠县,106.9670029,30.85000038,295.8999939
57414,岳池,106.4499969,30.54999924,379.7000122
57415,广安,106.6169968,30.4666996,310
57416,邻水,106.9329987,30.33329964,357
57417,武胜,106.2829971,30.35000038,315.1000061
57418,华蓥,106.7833328,30.36666679,2950
57420,大竹,107.1999969,30.75,397.1000061
57503,内江市东兴区,105.1166687,29.61666679,349.7000122
57504,内江,105.0500031,29.58333397,347.1000061
57507,隆昌,105.3000031,29.33329964,374.2000122
57508,泸县,105.4499969,28.98329926,322.2000122
57537,彭水,108.1666641,29.29999924,310.6000061
57600,江安,105.0670013,28.73329926,274.7000122
57602,泸州,105.4333344,28.88333321,334.7999878
57603,合江,105.8330002,28.81669998,365.6000061
57604,纳溪,105.3833313,28.78333282,368.7999878
57605,古蔺,105.8170013,28.0333004,537.7000122
57608,叙永,105.4333344,28.16666603,377.5
57622,金佛山,107.1500015,28.95000076,1905.900024
59399,富顺,104.9830017,29.18330002,301.7000122
58965,桃园,121.2170029,25.04999924,48
58968,台北,121.5169983,25.0333004,9
58969,台北,121.5329971,25.06669998,7
59152,新竹,120.9670029,24.79999924,34
59153,新竹,120.9329987,24.83329964,8
59155,公馆,120.6169968,24.25,99.98999786
59158,台中,120.6829987,24.14999962,78
59162,宜兰,121.75,24.76670074,9
59353,阿里山,120.8000031,23.51670074,2408
59354,嘉义,120.4670029,23.5,99.98999786
59358,台南,120.2170029,23,14
59359,玉山,120.9499969,23.48329926,3851
59362,花莲,121.6169968,24.01670074,99.98999786
59553,东港,120.4329987,22.4666996,8
59554,高雄,120.2669983,22.61669922,33
59559,恒春,120.75,22,24
59562,台东,121.1500015,22.75,10
54428,蓟县,117.4000015,40.03329849,15.39999962
54517,天津市,117.1669998,39.09999847,5.199999809
54523,武清,117.0999985,39.40000153,7.400000095
54525,宝坻,117.2829971,39.73329926,6
54526,东丽,117.4169998,39.06669998,5
54527,天津,117.0666656,39.08333206,2.5
54528,北晨区,117.1169968,39.21670151,5.199999809
54529,宁河,117.8170013,39.34999847,4.099999905
54530,汉沽区,117.7669983,39.23329926,2.299999952
54619,静海,116.9169998,38.91669846,6.5
54622,津区,117.3669968,38.98329926,4.699999809
54623,天津塘沽,117.7166672,39.04999924,4.800000191
54645,大港区,117.5,38.83330154,5.099999905
54646,渤海Ａ平台,118.4166641,38.45000076,30.29999924
55228,阿里(狮泉河),80.08333588,32.5,4278.600098
55228,狮泉河,80.08333588,32.5,4278.600098
55248,改则,84.41666412,32.15000153,4414.899902
55279,班嘎,90.01667023,31.38333321,-4700
55279,班戈,90.01667023,31.36666679,4700
55294,安多,91.09999847,32.34999847,-4800
55299,那曲,92.06666565,31.48333359,4507
55361,尼玛,87.23332977,31.79999924,4587
55437,普兰,81.25,30.28333282,3900
55472,申扎,88.6333313,30.95000076,4672
55493,当雄,91.09999847,30.48333359,4200
55569,拉孜,87.6333313,29.08333397,4000
55572,南木林,89.09999847,29.68333244,4000
55578,日喀则,88.8833313,29.25,3836
55585,尼木,90.16666412,29.43333244,3809.399902
55589,贡嘎,90.98332977,29.29999924,3555
55591,拉萨,91.1333313,29.66666603,3648.899902
55593,墨竹工卡,91.73332977,29.85000038,3804
55597,琼结,91.68333435,29.03333282,3740
55598,山南,91.76667023,29.25,3551.699951
55598,泽当,91.76667023,29.25,3551.699951
55655,聂拉木,85.96666718,28.18333244,-3810
55656,珠峰,86.81666565,28.20000076,5032
55664,定日,87.08333588,28.63333321,-4300
55680,江孜,89.59999847,28.91666603,4040
55681,浪卡子,90.40000153,28.96666718,4431.700195
55690,错那,91.94999695,27.98333359,4280
55696,隆子,92.46666718,28.41666603,-3860
55773,帕里,89.08333588,27.73333359,4300
56106,索县,93.78333282,31.88333321,4022.800049
56109,比如,93.78333282,31.48333359,3940
56116,丁青,95.59999847,31.41666603,3873.100098
56128,类乌齐,96.59999847,31.21666718,3810
56137,昌都,97.16666412,31.14999962,3306
56202,嘉黎,93.28333282,30.66666603,4488.799805
56223,洛隆,95.83333588,30.75,-3640
56227,波密,95.76667023,29.86666679,-2736
56228,八宿,96.91666412,30.04999924,3260
56307,加查,92.58333588,29.14999962,3260
56312,林芝,94.33333588,29.66666603,2991.800049
56317,米林,94.21666718,29.21666718,2950
56331,左贡,97.83333588,29.66666603,3780
56342,芒康,98.59999847,29.68333244,3870
56434,察隅,97.46666718,28.64999962,2327.600098
51005,喀纳斯,87.01667023,48.78333282,1389
51053,哈巴河,86.40000153,48.04999924,532.5999756
51057,一八五团,85.59999847,48.13330078,449.7000122
51058,黑山头,86.61669922,47.09999847,1226.199951
51059,吉木乃,85.8666687,47.43333435,984.0999756
51060,布尔津,86.86669922,47.70000076,-475.5
51068,福海,87.46666718,47.11666489,500.8999939
51076,阿勒泰,88.08333588,47.73333359,735.2999878
51087,富蕴,89.51667023,46.98333359,807.5
51133,塔城,83,46.73333359,534.9000244
51137,裕民,82.9332962,46.20000076,716.2000122
51145,额敏,83.65000153,46.54999924,-523.2999878
51156,和布克赛尔,85.71666718,46.78333282,1291.599976
51186,青河,90.3833313,46.66666794,1218.199951
51232,阿拉山口,82.56666565,45.18333435,336.1000061
51238,博乐,82.0667038,44.90000153,532.9000244
51241,托里,83.59999847,45.93333435,1077.800049
51243,克拉玛依,84.84999847,45.61666489,449.5
51288,北塔山,90.53333282,45.36666489,1653.699951
51328,霍尔果斯,80.41670227,44.20000076,774
51329,霍城,80.84999847,44.04999924,641
51330,温泉,81.01667023,44.96666718,1357.800049
51334,精河,82.90000153,44.61666489,320.1000061
51346,乌苏,84.66666412,44.43333435,478.7000122
51352,炮台,85.25,44.84999847,337.7999878
51353,莫索湾,86.09999847,45.01670074,347.2000122
51356,石河子,86.05000305,44.31666565,442.8999939
51357,沙湾,85.61669922,44.33330154,523.2000122
51358,乌兰乌苏,85.8167038,44.28329849,469
51359,玛纳斯,86.19999695,44.31669998,472.2000122
51365,蔡家湖,87.53333282,44.20000076,440.5
51367,呼图壁,86.8167038,44.13330078,-523.5
51368,昌吉,87.4332962,44.01670074,579.2999878
51369,米泉,87.65000153,44.96670151,601.2000122
51377,阜康,87.91670227,44.16669846,567.9000244
51378,吉木萨尔,89.16670227,44.01670074,735.4000244
51379,奇台,89.56666565,44.01666641,793.5
51430,察布查尔,81.15000153,43.84999847,601
51431,伊宁,81.33333588,43.95000076,662.5
51433,尼勒克,82.5667038,43.79999924,1106.099976
51434,伊宁县,81.53330231,43.96670151,771
51435,巩留,82.23329926,43.46670151,775.5999756
51436,新源,83.30000305,43.45000076,929.0999756
51437,昭苏,81.1333313,43.15000153,1851
51438,特克斯,81.76670074,43.18330002,1210.900024
51463,乌鲁木齐,87.65000153,43.78333282,935
51465,小渠子,87.09999847,43.56669998,2161
51467,巴仑台,86.30000305,42.73333359,1739
51468,天山大西沟,86.83329773,43.09999847,3543.800049
51469,乌鲁木齐牧试站,87.11669922,43.28329849,2355.600098
51470,天池,88.11669922,43.88330078,1935.199951
51477,达坂城,88.31666565,43.34999847,1103.5
51482,木垒,90.28330231,43.83330154,1271
51495,十三间房,91.73332977,43.21666718,721.4000244
51526,库米什,88.21666718,42.23333359,922.4000244
51542,巴音布鲁克,84.15000153,43.03333282,2458
51559,和静,86.40000153,42.31669998,1102
51567,焉耆,86.56666565,42.08333206,1055.300049
51568,和硕,86.80000305,42.25,1086.5
51571,托克逊,88.63330078,42.79999924,2.200000048
51572,吐鲁番东坎,89.25,42.83330154,-47.40000153
51573,吐鲁番,89.19999695,42.93333435,34.5
51581,鄯善,90.23329926,42.84999847,399.1000061
51627,乌什,79.23329926,41.21670151,1396.699951
51628,阿克苏,80.23332977,41.16666794,1103.800049
51629,温宿,80.23329926,41.26670074,1133
51633,拜城,81.90000153,41.78333282,1229.199951
51636,新和,82.61669922,41.53329849,1014.5
51639,沙雅,82.78330231,41.23329926,981.2999878
51642,轮台,84.25,41.78333282,976.0999756
51644,库车,82.96666718,41.71666718,1081.900024
51655,尉犁,86.26670074,41.34999847,886.0999756
51656,库尔勒,86.1333313,41.75,931.5
51701,吐尔尕特,75.40000153,40.51666641,3504.399902
51704,阿图什,76.16670227,39.71670151,1299.300049
51705,乌恰,75.25,39.71666718,2175.699951
51707,伽师,76.73329926,39.5,1213.099976
51708,阿克陶,75.94999695,39.15000153,1324.900024
51709,喀什,75.98332977,39.46666718,1289.400024
51711,阿合奇,78.44999695,40.93333435,1984.900024
51716,巴楚,78.56666565,39.79999924,1116.5
51717,岳普湖,76.78330231,39.25,1206.699951
51720,柯坪,79.05000305,40.5,1161.800049
51722,阿瓦提,80.40000153,40.65000153,1045.800049
51730,阿拉尔,81.26667023,40.54999924,1012.200012
51747,塔中,83.66666412,39,1099.300049
51765,铁干里克,87.69999695,40.63333511,846
51777,若羌,88.16666412,39.03333282,887.7000122
51802,英吉沙,76.16670227,38.93330002,1298.5
51804,塔什库尔干,75.23332977,37.76666641,3090.100098
51810,麦盖提,77.63330078,38.91669846,1179.400024
51811,莎车,77.26667023,38.43333435,1231.199951
51814,叶城,77.40000153,37.91669846,1360
51815,泽普,77.26670074,38.18330002,1275
51818,皮山,78.28333282,37.61666489,1375.400024
51826,策勒,80.80000305,37.01670074,1337
51827,墨玉,79.71669769,37.28329849,1327.199951
51828,和田,79.93333435,37.13333511,1375
51829,洛浦,80.16670227,37.08330154,1348.800049
51839,民丰,82.71666718,37.06666565,1409.5
51848,安德河,83.65000153,37.93333435,1262.800049
51855,且末,85.55000305,38.15000153,1247.199951
51931,于田,81.65000153,36.84999847,1422
52101,巴里坤,93.05000305,43.59999847,1677.199951
52112,淖毛湖,95.1333313,43.76666641,479
